Datum/Zeit,         Temp1,          Temp2,          Druck1,         Druck2
20220906_142416,   25.74,       25.95,      990.702816843567,    991.2321315834521
20220906_142417,   25.73,       25.95,      990.6299530876556,    991.1936401564483
20220906_142419,   25.73,       25.95,      990.633982708924,    991.1670453162411
20220906_142421,   25.73,       25.95,      990.7099548548521,    991.1025205943611
20220906_142423,   25.73,       25.95,      990.6873174127935,    991.1676059666612
20220906_142425,   25.73,       25.94,      990.6739837276374,    991.1769217846844
20220906_142426,   25.73,       25.95,      990.7139848014832,    991.1979017210327
20220906_142428,   25.73,       25.95,      990.6966212116716,    991.2587257330841
20220906_142430,   25.73,       25.95,      990.6566203188846,    991.1588502853846
20220906_142432,   25.73,       25.95,      990.7043710098202,    991.2281977193775
20220906_142434,   25.73,       25.95,      990.6739837276374,    991.2196743695881
20220906_142435,   25.73,       25.95,      990.6392570304175,    991.2369532092249
20220906_142437,   25.73,       25.95,      990.6832875746169,    991.145833151845
20220906_142439,   25.73,       25.95,      990.679257742146,    991.2281977193775
20220906_142441,   25.72,       25.95,      990.675537901853,    991.1588502853846
20220906_142443,   25.73,       25.95,      990.6606500486072,    991.1415718002266
20220906_142445,   25.73,       25.94,      990.7139848014832,    991.2023956499266
20220906_142447,   25.72,       25.95,      990.6355373402915,    991.223936040656
20220906_142448,   25.73,       25.95,      990.6777035332702,    991.2457086060806
20220906_142450,   25.74,       25.95,      990.748402336647,    991.2281977193775
20220906_142452,   25.73,       25.95,      990.6566203188846,    991.1848845699784
20220906_142454,   25.73,       25.94,      990.7006511040755,    991.2375129015329
20220906_142456,   25.73,       25.94,      990.6832875746169,    991.211478869816
20220906_142458,   25.73,       25.95,      990.6873174127935,    991.1676059666612
20220906_142459,   25.73,       25.94,      990.6910372684823,    991.1893785995173
20220906_142501,   25.73,       25.94,      990.6739837276374,    991.137310456262
20220906_142503,   25.73,       25.95,      990.7099548548521,    991.2196743695881
20220906_142505,   25.73,       25.95,      990.6832875746169,    991.2499703836322
20220906_142507,   25.72,       25.94,      990.7022049735223,    991.1633445162134
20220906_142508,   25.72,       25.94,      990.675537901853,    991.2244958827555
20220906_142510,   25.73,       25.94,      990.7139848014832,    991.1893785995173
20220906_142512,   25.73,       25.94,      990.6832875746169,    991.1763615549463
20220906_142514,   25.73,       25.94,      990.6606500486072,    991.1769217846844
20220906_142516,   25.73,       25.93,      990.6966212116716,    991.1296762052865
20220906_142518,   25.72,       25.94,      990.675537901853,    991.2332511463558
20220906_142519,   25.72,       25.93,      990.7555391903692,    991.1817433398305
20220906_142521,   25.72,       25.93,      990.6715080803558,    991.1166594362453
20220906_142523,   25.72,       25.93,      990.6981750435709,    991.1856770993218
20220906_142525,   25.73,       25.93,      990.7232885041585,    991.1947601380613
20220906_142527,   25.72,       25.93,      990.6848415589006,    991.1166594362453
20220906_142528,   25.73,       25.93,      990.6566203188846,    991.1384315744684
20220906_142530,   25.72,       25.92,      990.6888714346247,    991.155942033866
20220906_142532,   25.71,       25.92,      990.6956986515484,    991.1737799355033
20220906_142534,   25.72,       25.92,      990.7074785558954,    991.2037468973925
20220906_142536,   25.72,       25.92,      990.7288720696944,    991.1477468691008
20220906_142537,   25.71,       25.92,      990.7397286469485,    991.1607633993831
20220906_142539,   25.71,       25.92,      990.7263952962857,    991.2210252555892
20220906_142541,   25.71,       25.92,      990.7263952962857,    991.1907303004514
20220906_142543,   25.71,       25.92,      990.6730619548898,    991.155942033866
20220906_142545,   25.72,       25.92,      990.6981750435709,    991.1607633993831
20220906_142546,   25.72,       25.92,      990.6941451193264,    991.1907303004514
20220906_142548,   25.72,       25.91,      990.6767818245723,    991.1782732166969
20220906_142550,   25.72,       25.93,      990.7034485831308,    991.1862369083923
20220906_142552,   25.72,       25.92,      990.6767818245723,    991.177713709348
20220906_142554,   25.72,       25.92,      990.6541448463731,    991.155942033866
20220906_142555,   25.72,       25.93,      990.6848415589006,    991.1732202166443
20220906_142557,   25.73,       25.93,      990.7232885041585,    991.1596434220824
20220906_142559,   25.73,       25.92,      990.6925913249736,    991.208008599569
20220906_142601,   25.73,       25.93,      990.7059249139269,    991.1817433398305
20220906_142603,   25.72,       25.93,      990.6715080803558,    991.160203530734
20220906_142604,   25.72,       25.93,      990.6674782645653,    991.190498519399
20220906_142606,   25.72,       25.93,      990.7022049735223,    991.1947601380613
20220906_142608,   25.72,       25.93,      990.6848415589006,    991.190498519399
20220906_142610,   25.73,       25.93,      990.7192585090061,    991.2295487893945
20220906_142612,   25.72,       25.93,      990.7022049735223,    991.20777694213
20220906_142614,   25.72,       25.93,      990.6941451193264,    991.2513204547
20220906_142615,   25.73,       25.92,      990.7232885041585,    991.2210252555892
20220906_142617,   25.72,       25.92,      990.6715080803558,    991.208008599569
20220906_142619,   25.72,       25.92,      990.6408114343063,    991.208008599569
20220906_142621,   25.72,       25.92,      990.6715080803558,    991.2210252555892
20220906_142623,   25.72,       25.93,      990.675537901853,    991.2207937520366
20220906_142624,   25.72,       25.92,      990.6488708546863,    991.2210252555892
20220906_142626,   25.72,       25.93,      990.6888714346247,    991.1862369083923
20220906_142628,   25.72,       25.93,      990.6848415589006,    991.2165320268914
20220906_142630,   25.71,       25.92,      990.6730619548898,    991.177713709348
20220906_142632,   25.72,       25.92,      990.6367817326765,    991.2037468973925
20220906_142634,   25.72,       25.92,      990.6848415589006,    991.1907303004514
20220906_142635,   25.72,       25.92,      990.6808116888831,    991.168958666535
20220906_142637,   25.71,       25.92,      990.6463953209449,    991.177713709348
20220906_142639,   25.72,       25.92,      990.6501150905162,    991.1695183545338
20220906_142641,   25.72,       25.92,      990.6981750435709,    991.234041917447
20220906_142643,   25.72,       25.92,      990.6367817326765,    991.155942033866
20220906_142644,   25.71,       25.92,      990.6997286133369,    991.2167635001714
20220906_142646,   25.72,       25.91,      990.6501150905162,    991.1262075098207
20220906_142648,   25.72,       25.92,      990.7248420312887,    991.177713709348
20220906_142650,   25.71,       25.91,      990.7279482991577,    991.2173225581487
20220906_142652,   25.71,       25.93,      990.6463953209449,    991.2425655577352
20220906_142654,   25.71,       25.93,      990.6863952810505,    991.2035152702261
20220906_142655,   25.71,       25.92,      990.682365373489,    991.181975305042
20220906_142657,   25.71,       25.92,      990.7263952962857,    991.208008599569
20220906_142659,   25.71,       25.92,      990.6997286133369,    991.1737799355033
20220906_142701,   25.72,       25.92,      990.6808116888831,    991.1907303004514
20220906_142703,   25.72,       25.92,      990.7074785558954,    991.177713709348
20220906_142704,   25.72,       25.93,      990.6767818245723,    991.1732202166443
20220906_142706,   25.72,       25.91,      990.6767818245723,    991.1870279858731
20220906_142708,   25.71,       25.92,      990.7130619517485,    991.208008599569
20220906_142710,   25.72,       25.92,      990.7034485831308,    991.181975305042
20220906_142712,   25.71,       25.92,      990.682365373489,    991.1825348432503
20220906_142714,   25.71,       25.92,      990.682365373489,    991.2388627036681
20220906_142715,   25.72,       25.92,      990.7341454474101,    991.2037468973925
20220906_142717,   25.72,       25.92,      990.7434487669098,    991.1998130252562
20220906_142719,   25.71,       25.92,      990.6956986515484,    991.2128295788892
20220906_142721,   25.71,       25.91,      990.709031935733,    991.1652567812214
20220906_142723,   25.71,       25.92,      990.7183351615085,    991.1434853946137
20220906_142724,   25.71,       25.91,      990.7183351615085,    991.1700778025403
20220906_142726,   25.71,       25.92,      990.678335471635,    991.1217138260492
20220906_142728,   25.71,       25.91,      990.7397286469485,    991.1870279858731
20220906_142730,   25.7,       25.91,      990.7105850534479,    991.1652567812214
20220906_142732,   25.71,       25.91,      990.7490318250399,    991.2693884284772
20220906_142734,   25.71,       25.92,      990.7012819209772,    991.1955513378045
20220906_142735,   25.7,       25.91,      990.7239181913739,    991.1609952155668
20220906_142737,   25.7,       25.91,      990.7428340858061,    991.209126836832
20220906_142739,   25.7,       25.91,      990.7639176419035,    991.2260771851141
20220906_142741,   25.7,       25.9,      990.6761689175884,    991.2136195666628
20220906_142743,   25.7,       25.91,      990.6895019389814,    991.1788324840568
20220906_142745,   25.7,       25.91,      990.7161680001434,    991.1700778025403
20220906_142746,   25.7,       25.9,      990.7028349665,    991.1533592454815
20220906_142748,   25.71,       25.91,      990.7279482991577,    991.2000443797826
20220906_142750,   25.7,       25.92,      990.7161680001434,    991.1955513378045
20220906_142752,   25.7,       25.91,      990.6798888565776,    991.1609952155668
20220906_142754,   25.7,       25.92,      990.6984949270317,    991.1477468691008
20220906_142756,   25.7,       25.91,      990.6798888565776,    991.2693884284772
20220906_142757,   25.7,       25.91,      990.7598873771477,    991.1740115978012
20220906_142759,   25.7,       25.92,      990.7598873771477,    991.2388627036681
20220906_142801,   25.71,       25.92,      990.7316684037172,    991.2476173743974
20220906_142803,   25.7,       25.92,      990.6665557912543,    991.208008599569
20220906_142805,   25.7,       25.91,      990.7239181913739,    991.2563719521387
20220906_142807,   25.71,       25.91,      990.7279482991577,    991.2173225581487
20220906_142808,   25.71,       25.91,      990.7183351615085,    991.2173225581487
20220906_142810,   25.71,       25.92,      990.7183351615085,    991.1949919493866
20220906_142812,   25.7,       25.92,      990.6972519216471,    991.2297801087878
20220906_142814,   25.71,       25.93,      990.6730619548898,    991.2903706525385
20220906_142816,   25.72,       25.93,      990.6901152007889,    991.1856770993218
20220906_142818,   25.71,       25.93,      990.6916686954677,    991.211710799913
20220906_142819,   25.72,       25.93,      990.6901152007889,    991.190498519399
20220906_142821,   25.71,       25.94,      990.7356985224787,    991.1639048957421
